PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Embarked,Family_Size,Title,Deck,Side,Fare_Per_Person,AgeClass,Protocole,Gender
634,0,1,38.233440860215055,0,0,86.14887440758287,2,0,3,-1,0,86.14887440758287,38.233440860215055,0,1
635,0,3,9.0,3,2,27.9,2,5,2,-1,0,4.6499999999999995,27.0,1,0
636,1,2,28.0,0,0,13.0,2,0,2,-1,0,13.0,56.0,1,0
637,0,3,32.0,0,0,7.925,2,0,3,-1,0,7.925,96.0,0,1
638,0,2,31.0,1,1,26.25,2,2,3,-1,0,8.75,62.0,0,1
639,0,3,41.0,0,5,39.6875,2,5,4,-1,0,6.614583333333333,123.0,1,0
640,0,3,25.14061971830986,1,0,16.1,2,1,3,-1,0,8.05,75.42185915492958,0,1
641,0,3,20.0,0,0,7.8542,2,0,3,-1,0,7.8542,60.0,0,1
642,1,1,24.0,0,0,69.3,0,0,2,2,-1,69.3,24.0,1,0
643,0,3,2.0,3,2,27.9,2,5,2,-1,0,4.6499999999999995,6.0,1,0
644,1,3,25.14061971830986,0,0,56.4958,2,0,3,-1,0,56.4958,75.42185915492958,0,1
645,1,3,0.75,2,1,19.2583,0,3,2,-1,0,4.814575,2.25,1,0
646,1,1,48.0,1,0,76.7292,0,1,3,4,-1,38.3646,48.0,0,1
647,0,3,19.0,0,0,7.8958,2,0,3,-1,0,7.8958,57.0,0,1
648,1,1,56.0,0,0,35.5,0,0,3,1,1,35.5,56.0,0,1
649,0,3,25.14061971830986,0,0,7.55,2,0,3,-1,0,7.55,75.42185915492958,0,1
650,1,3,23.0,0,0,7.55,2,0,2,-1,0,7.55,69.0,1,0
651,0,3,25.14061971830986,0,0,7.8958,2,0,3,-1,0,7.8958,75.42185915492958,0,1
652,1,2,18.0,0,1,23.0,2,1,2,-1,0,11.5,36.0,1,0
653,0,3,21.0,0,0,8.4333,2,0,3,-1,0,8.4333,63.0,0,1
654,1,3,25.14061971830986,0,0,7.8292,1,0,2,-1,0,7.8292,75.42185915492958,1,0
655,0,3,18.0,0,0,6.75,1,0,2,-1,0,6.75,54.0,1,0
656,0,2,24.0,2,0,73.5,2,2,3,-1,0,24.5,48.0,0,1
657,0,3,25.14061971830986,0,0,7.8958,2,0,3,-1,0,7.8958,75.42185915492958,0,1
658,0,3,32.0,1,1,15.5,1,2,4,-1,0,5.166666666666667,96.0,1,0
659,0,2,23.0,0,0,13.0,2,0,3,-1,0,13.0,46.0,0,1
660,0,1,58.0,0,2,113.275,0,2,3,4,1,37.75833333333333,58.0,0,1
661,1,1,50.0,2,0,133.65,2,2,4,-1,0,44.550000000000004,50.0,0,1
662,0,3,40.0,0,0,7.225,0,0,3,-1,0,7.225,120.0,0,1
663,0,1,47.0,0,0,25.5875,2,0,3,5,1,25.5875,47.0,0,1
664,0,3,36.0,0,0,7.4958,2,0,3,-1,0,7.4958,108.0,0,1
665,1,3,20.0,1,0,7.925,2,1,3,-1,0,3.9625,60.0,0,1
666,0,2,32.0,2,0,73.5,2,2,3,-1,0,24.5,64.0,0,1
667,0,2,25.0,0,0,13.0,2,0,3,-1,0,13.0,50.0,0,1
668,0,3,25.14061971830986,0,0,7.775,2,0,3,-1,0,7.775,75.42185915492958,0,1
669,0,3,43.0,0,0,8.05,2,0,3,-1,0,8.05,129.0,0,1
670,1,1,38.233440860215055,1,0,52.0,2,1,4,3,1,26.0,38.233440860215055,1,0
671,1,2,40.0,1,1,39.0,2,2,4,-1,0,13.0,80.0,1,0
672,0,1,31.0,1,0,52.0,2,1,3,2,-1,26.0,31.0,0,1
673,0,2,70.0,0,0,10.5,2,0,3,-1,0,10.5,140.0,0,1
674,1,2,31.0,0,0,13.0,2,0,3,-1,0,13.0,62.0,0,1
675,0,2,29.87763005780347,0,0,21.358661235955054,2,0,3,-1,0,21.358661235955054,59.75526011560694,0,1
676,0,3,18.0,0,0,7.775,2,0,3,-1,0,7.775,54.0,0,1
677,0,3,24.5,0,0,8.05,2,0,3,-1,0,8.05,73.5,0,1
678,1,3,18.0,0,0,9.8417,2,0,2,-1,0,9.8417,54.0,1,0
679,0,3,43.0,1,6,46.9,2,7,4,-1,0,5.8625,129.0,1,0
680,1,1,36.0,0,1,512.3292,0,1,3,2,-1,256.1646,36.0,0,1
681,0,3,25.14061971830986,0,0,8.1375,1,0,2,-1,0,8.1375,75.42185915492958,1,0
682,1,1,27.0,0,0,76.7292,0,0,3,4,-1,76.7292,27.0,0,1
683,0,3,20.0,0,0,9.225,2,0,3,-1,0,9.225,60.0,0,1
684,0,3,14.0,5,2,46.9,2,7,3,-1,0,5.8625,42.0,0,1
685,0,2,60.0,1,1,39.0,2,2,3,-1,0,13.0,120.0,0,1
686,0,2,25.0,1,2,41.5792,0,3,3,-1,0,10.3948,50.0,0,1
687,0,3,14.0,4,1,39.6875,2,5,3,-1,0,6.614583333333333,42.0,0,1
688,0,3,19.0,0,0,10.1708,2,0,3,-1,0,10.1708,57.0,0,1
689,0,3,18.0,0,0,7.7958,2,0,3,-1,0,7.7958,54.0,0,1
690,1,1,15.0,0,1,211.3375,2,1,2,2,-1,105.66875,15.0,1,0
691,1,1,31.0,1,0,57.0,2,1,3,2,1,28.5,31.0,0,1
692,1,3,4.0,0,1,13.4167,0,1,2,-1,0,6.70835,12.0,1,0
693,1,3,25.14061971830986,0,0,56.4958,2,0,3,-1,0,56.4958,75.42185915492958,0,1
694,0,3,25.0,0,0,7.225,0,0,3,-1,0,7.225,75.0,0,1
695,0,1,60.0,0,0,26.55,2,0,3,-1,0,26.55,60.0,0,1
696,0,2,52.0,0,0,13.5,2,0,3,-1,0,13.5,104.0,0,1
697,0,3,44.0,0,0,8.05,2,0,3,-1,0,8.05,132.0,0,1
698,1,3,25.14061971830986,0,0,7.7333,1,0,2,-1,0,7.7333,75.42185915492958,1,0
699,0,1,49.0,1,1,110.8833,0,2,3,3,1,36.9611,49.0,0,1
700,0,3,42.0,0,0,7.65,2,0,3,6,-1,7.65,126.0,0,1
701,1,1,18.0,1,0,227.525,0,1,4,3,1,113.7625,18.0,1,0
702,1,1,35.0,0,0,26.2875,2,0,3,5,1,26.2875,35.0,0,1
703,0,3,18.0,0,1,14.4542,0,1,2,-1,0,7.2271,54.0,1,0
704,0,3,25.0,0,0,7.7417,1,0,3,-1,0,7.7417,75.0,0,1
705,0,3,26.0,1,0,7.8542,2,1,3,-1,0,3.9271,78.0,0,1
706,0,2,39.0,0,0,26.0,2,0,3,-1,0,26.0,78.0,0,1
707,1,2,45.0,0,0,13.5,2,0,4,-1,0,13.5,90.0,1,0
708,1,1,42.0,0,0,26.2875,2,0,3,5,1,26.2875,42.0,0,1
709,1,1,22.0,0,0,151.55,2,0,2,-1,0,151.55,22.0,1,0
710,1,3,25.14061971830986,1,1,15.2458,0,2,1,-1,0,5.081933333333333,75.42185915492958,0,1
711,1,1,24.0,0,0,49.5042,0,0,4,3,1,49.5042,24.0,1,0
712,0,1,38.233440860215055,0,0,26.55,2,0,3,3,1,26.55,38.233440860215055,0,1
713,1,1,48.0,1,0,52.0,2,1,3,3,1,26.0,48.0,0,1
714,0,3,29.0,0,0,9.4833,2,0,3,-1,0,9.4833,87.0,0,1
715,0,2,52.0,0,0,13.0,2,0,3,-1,0,13.0,104.0,0,1
716,0,3,19.0,0,0,7.65,2,0,3,6,-1,7.65,57.0,0,1
717,1,1,38.0,0,0,227.525,0,0,2,3,-1,227.525,38.0,1,0
718,1,2,27.0,0,0,10.5,2,0,2,5,-1,10.5,54.0,1,0
719,0,3,25.14061971830986,0,0,15.5,1,0,3,-1,0,15.5,75.42185915492958,0,1
720,0,3,33.0,0,0,7.775,2,0,3,-1,0,7.775,99.0,0,1
721,1,2,6.0,0,1,33.0,2,1,2,-1,0,16.5,12.0,1,0
722,0,3,17.0,1,0,7.0542,2,1,3,-1,0,3.5271,51.0,0,1
723,0,2,34.0,0,0,13.0,2,0,3,-1,0,13.0,68.0,0,1
724,0,2,50.0,0,0,13.0,2,0,3,-1,0,13.0,100.0,0,1
725,1,1,27.0,1,0,53.1,2,1,3,5,1,26.55,27.0,0,1
726,0,3,20.0,0,0,8.6625,2,0,3,-1,0,8.6625,60.0,0,1
727,1,2,30.0,3,0,21.0,2,3,4,-1,0,5.25,60.0,1,0
728,1,3,25.14061971830986,0,0,7.7375,1,0,2,-1,0,7.7375,75.42185915492958,1,0
729,0,2,25.0,1,0,26.0,2,1,3,-1,0,13.0,50.0,0,1
730,0,3,25.0,1,0,7.925,2,1,2,-1,0,3.9625,75.0,1,0
731,1,1,29.0,0,0,211.3375,2,0,2,2,-1,211.3375,29.0,1,0
732,0,3,11.0,0,0,18.7875,0,0,3,-1,0,18.7875,33.0,0,1
733,0,2,29.87763005780347,0,0,21.358661235955054,2,0,3,-1,0,21.358661235955054,59.75526011560694,0,1
734,0,2,23.0,0,0,13.0,2,0,3,-1,0,13.0,46.0,0,1
735,0,2,23.0,0,0,13.0,2,0,3,-1,0,13.0,46.0,0,1
736,0,3,28.5,0,0,16.1,2,0,3,-1,0,16.1,85.5,0,1
737,0,3,48.0,1,3,34.375,2,4,4,-1,0,6.875,144.0,1,0
738,1,1,35.0,0,0,512.3292,0,0,3,2,-1,512.3292,35.0,0,1
739,0,3,25.14061971830986,0,0,7.8958,2,0,3,-1,0,7.8958,75.42185915492958,0,1
740,0,3,25.14061971830986,0,0,7.8958,2,0,3,-1,0,7.8958,75.42185915492958,0,1
741,1,1,38.233440860215055,0,0,30.0,2,0,3,4,-1,30.0,38.233440860215055,0,1
742,0,1,36.0,1,0,78.85,2,1,3,3,1,39.425,36.0,0,1
743,1,1,21.0,2,2,262.375,0,4,2,2,1,52.475,21.0,1,0
744,0,3,24.0,1,0,16.1,2,1,3,-1,0,8.05,72.0,0,1
745,1,3,31.0,0,0,7.925,2,0,3,-1,0,7.925,93.0,0,1
746,0,1,70.0,1,1,71.0,2,2,3,2,1,23.666666666666668,70.0,0,1
747,0,3,16.0,1,1,20.25,2,2,3,-1,0,6.75,48.0,0,1
748,1,2,30.0,0,0,13.0,2,0,2,-1,0,13.0,60.0,1,0
749,0,1,19.0,1,0,53.1,2,1,3,4,1,26.55,19.0,0,1
750,0,3,31.0,0,0,7.75,1,0,3,-1,0,7.75,93.0,0,1
751,1,2,4.0,1,1,23.0,2,2,2,-1,0,7.666666666666667,8.0,1,0
752,1,3,6.0,0,1,12.475,2,1,1,5,-1,6.2375,18.0,1,1
753,0,3,33.0,0,0,9.5,2,0,3,-1,0,9.5,99.0,0,1
754,0,3,23.0,0,0,7.8958,2,0,3,-1,0,7.8958,69.0,0,1
755,1,2,48.0,1,2,65.0,2,3,4,-1,0,16.25,96.0,1,0
756,1,2,0.67,1,1,14.5,2,2,1,-1,0,4.833333333333333,1.34,1,1
757,0,3,28.0,0,0,7.7958,2,0,3,-1,0,7.7958,84.0,0,1
758,0,2,18.0,0,0,11.5,2,0,3,-1,0,11.5,36.0,0,1
759,0,3,34.0,0,0,8.05,2,0,3,-1,0,8.05,102.0,0,1
760,1,1,33.0,0,0,86.5,2,0,4,2,-1,86.5,33.0,1,0
761,0,3,25.14061971830986,0,0,14.5,2,0,3,-1,0,14.5,75.42185915492958,0,1
762,0,3,41.0,0,0,7.125,2,0,3,-1,0,7.125,123.0,0,1
763,1,3,20.0,0,0,7.2292,0,0,3,-1,0,7.2292,60.0,0,1
764,1,1,36.0,1,2,120.0,2,3,4,2,1,30.0,36.0,1,0
765,0,3,16.0,0,0,7.775,2,0,3,-1,0,7.775,48.0,0,1
766,1,1,51.0,1,0,77.9583,2,1,4,4,-1,38.97915,51.0,1,0
767,0,1,38.233440860215055,0,0,39.6,0,0,4,-1,0,39.6,38.233440860215055,0,1
768,0,3,30.5,0,0,7.75,1,0,2,-1,0,7.75,91.5,1,0
769,0,3,25.14061971830986,1,0,24.15,1,1,3,-1,0,12.075,75.42185915492958,0,1
770,0,3,32.0,0,0,8.3625,2,0,3,-1,0,8.3625,96.0,0,1
771,0,3,24.0,0,0,9.5,2,0,3,-1,0,9.5,72.0,0,1
772,0,3,48.0,0,0,7.8542,2,0,3,-1,0,7.8542,144.0,0,1
773,0,2,57.0,0,0,10.5,2,0,4,5,-1,10.5,114.0,1,0
774,0,3,25.14061971830986,0,0,7.225,0,0,3,-1,0,7.225,75.42185915492958,0,1
775,1,2,54.0,1,3,23.0,2,4,4,-1,0,4.6,108.0,1,0
776,0,3,18.0,0,0,7.75,2,0,3,-1,0,7.75,54.0,0,1
777,0,3,25.14061971830986,0,0,7.75,1,0,3,6,1,7.75,75.42185915492958,0,1
778,1,3,5.0,0,0,12.475,2,0,2,-1,0,12.475,15.0,1,0
779,0,3,25.14061971830986,0,0,7.7375,1,0,3,-1,0,7.7375,75.42185915492958,0,1
780,1,1,43.0,0,1,211.3375,2,1,4,2,-1,105.66875,43.0,1,0
781,1,3,13.0,0,0,7.2292,0,0,2,-1,0,7.2292,39.0,1,0
782,1,1,17.0,1,0,57.0,2,1,4,2,1,28.5,17.0,1,0
783,0,1,29.0,0,0,30.0,2,0,3,4,1,30.0,29.0,0,1
784,0,3,25.14061971830986,1,2,23.45,2,3,3,-1,0,5.8625,75.42185915492958,0,1
785,0,3,25.0,0,0,7.05,2,0,3,-1,0,7.05,75.0,0,1
786,0,3,25.0,0,0,7.25,2,0,3,-1,0,7.25,75.0,0,1
787,1,3,18.0,0,0,7.4958,2,0,2,-1,0,7.4958,54.0,1,0
788,0,3,8.0,4,1,29.125,1,5,1,-1,0,4.854166666666667,24.0,0,1
789,1,3,1.0,1,2,20.575,2,3,1,-1,0,5.14375,3.0,1,1
790,0,1,46.0,0,0,79.2,0,0,3,2,1,79.2,46.0,0,1
791,0,3,25.14061971830986,0,0,7.75,1,0,3,-1,0,7.75,75.42185915492958,0,1
792,0,2,16.0,0,0,26.0,2,0,3,-1,0,26.0,32.0,0,1
793,0,3,25.14061971830986,8,2,69.55,2,10,2,-1,0,6.322727272727272,75.42185915492958,1,0
794,0,1,38.233440860215055,0,0,30.6958,0,0,3,-1,0,30.6958,38.233440860215055,0,1
795,0,3,25.0,0,0,7.8958,2,0,3,-1,0,7.8958,75.0,0,1
796,0,2,39.0,0,0,13.0,2,0,3,-1,0,13.0,78.0,0,1
797,1,1,49.0,0,0,25.9292,2,0,4,4,-1,25.9292,49.0,1,0
798,1,3,31.0,0,0,8.6833,2,0,4,-1,0,8.6833,93.0,1,0
799,0,3,30.0,0,0,7.2292,0,0,3,-1,0,7.2292,90.0,0,1
800,0,3,30.0,1,1,24.15,2,2,4,-1,0,8.049999999999999,90.0,1,0
801,0,2,34.0,0,0,13.0,2,0,3,-1,0,13.0,68.0,0,1
802,1,2,31.0,1,1,26.25,2,2,4,-1,0,8.75,62.0,1,0
803,1,1,11.0,1,2,120.0,2,3,1,2,1,30.0,11.0,0,1
804,1,3,0.42,0,1,8.5167,0,1,1,-1,0,4.25835,1.26,1,1
805,1,3,27.0,0,0,6.975,2,0,3,-1,0,6.975,81.0,0,1
806,0,3,31.0,0,0,7.775,2,0,3,-1,0,7.775,93.0,0,1
807,0,1,39.0,0,0,86.14887440758287,2,0,3,1,1,86.14887440758287,39.0,0,1
808,0,3,18.0,0,0,7.775,2,0,2,-1,0,7.775,54.0,1,0
809,0,2,39.0,0,0,13.0,2,0,3,-1,0,13.0,78.0,0,1
810,1,1,33.0,1,0,53.1,2,1,4,5,1,26.55,33.0,1,0
811,0,3,26.0,0,0,7.8875,2,0,3,-1,0,7.8875,78.0,0,1
812,0,3,39.0,0,0,24.15,2,0,3,-1,0,24.15,117.0,0,1
813,0,2,35.0,0,0,10.5,2,0,3,-1,0,10.5,70.0,0,1
814,0,3,6.0,4,2,31.275,2,6,2,-1,0,4.4678571428571425,18.0,1,0
815,0,3,30.5,0,0,8.05,2,0,3,-1,0,8.05,91.5,0,1
816,0,1,38.233440860215055,0,0,86.14887440758287,2,0,3,2,1,86.14887440758287,38.233440860215055,0,1
817,0,3,23.0,0,0,7.925,2,0,2,-1,0,7.925,69.0,1,0
818,0,2,31.0,1,1,37.0042,0,2,3,-1,0,12.334733333333332,62.0,0,1
819,0,3,43.0,0,0,6.45,2,0,3,-1,0,6.45,129.0,0,1
820,0,3,10.0,3,2,27.9,2,5,1,-1,0,4.6499999999999995,30.0,0,1
821,1,1,52.0,1,1,93.5,2,2,4,2,-1,31.166666666666668,52.0,1,0
822,1,3,27.0,0,0,8.6625,2,0,3,-1,0,8.6625,81.0,0,1
823,0,1,38.0,0,0,86.14887440758287,2,0,3,-1,0,86.14887440758287,38.0,0,1
824,1,3,27.0,0,1,12.475,2,1,4,5,-1,6.2375,81.0,1,0
825,0,3,2.0,4,1,39.6875,2,5,1,-1,0,6.614583333333333,6.0,1,1
826,0,3,25.14061971830986,0,0,6.95,1,0,3,-1,0,6.95,75.42185915492958,0,1
827,0,3,25.14061971830986,0,0,56.4958,2,0,3,-1,0,56.4958,75.42185915492958,0,1
828,1,2,1.0,0,2,37.0042,0,2,1,-1,0,12.334733333333332,2.0,1,1
829,1,3,25.14061971830986,0,0,7.75,1,0,3,-1,0,7.75,75.42185915492958,0,1
830,1,1,62.0,0,0,80.0,2,0,4,2,1,80.0,62.0,1,0
831,1,3,15.0,1,0,14.4542,0,1,4,-1,0,7.2271,45.0,1,0
832,1,2,0.83,1,1,18.75,2,2,1,-1,0,6.25,1.66,1,1
833,0,3,25.14061971830986,0,0,7.2292,0,0,3,-1,0,7.2292,75.42185915492958,0,1
834,0,3,23.0,0,0,7.8542,2,0,3,-1,0,7.8542,69.0,0,1
835,0,3,18.0,0,0,8.3,2,0,3,-1,0,8.3,54.0,0,1
836,1,1,39.0,1,1,83.1583,0,2,2,5,-1,27.71943333333333,39.0,1,0
837,0,3,21.0,0,0,8.6625,2,0,3,-1,0,8.6625,63.0,0,1
838,0,3,25.14061971830986,0,0,8.05,2,0,3,-1,0,8.05,75.42185915492958,0,1
839,1,3,32.0,0,0,56.4958,2,0,3,-1,0,56.4958,96.0,0,1
840,1,1,38.233440860215055,0,0,29.7,0,0,3,3,-1,29.7,38.233440860215055,0,1
841,0,3,20.0,0,0,7.925,2,0,3,-1,0,7.925,60.0,0,1
842,0,2,16.0,0,0,10.5,2,0,3,-1,0,10.5,32.0,0,1
843,1,1,30.0,0,0,31.0,0,0,2,-1,0,31.0,30.0,1,0
844,0,3,34.5,0,0,6.4375,0,0,3,-1,0,6.4375,103.5,0,1
845,0,3,17.0,0,0,8.6625,2,0,3,-1,0,8.6625,51.0,0,1
846,0,3,42.0,0,0,7.55,2,0,3,-1,0,7.55,126.0,0,1
847,0,3,25.14061971830986,8,2,69.55,2,10,3,-1,0,6.322727272727272,75.42185915492958,0,1
848,0,3,35.0,0,0,7.8958,0,0,3,-1,0,7.8958,105.0,0,1
849,0,2,28.0,0,1,33.0,2,1,3,-1,0,16.5,56.0,0,1
850,1,1,38.233440860215055,1,0,89.1042,0,1,4,3,1,44.5521,38.233440860215055,1,0
851,0,3,4.0,4,2,31.275,2,6,1,-1,0,4.4678571428571425,12.0,1,1
852,0,3,74.0,0,0,7.775,2,0,3,-1,0,7.775,222.0,0,1
853,0,3,9.0,1,1,15.2458,0,2,2,-1,0,5.081933333333333,27.0,1,0
854,1,1,16.0,0,1,39.4,2,1,2,4,1,19.7,16.0,1,0
855,0,2,44.0,1,0,26.0,2,1,4,-1,0,13.0,88.0,1,0
856,1,3,18.0,0,1,9.35,2,1,4,-1,0,4.675,54.0,1,0
857,1,1,45.0,1,1,164.8667,2,2,4,-1,0,54.95556666666667,45.0,1,0
858,1,1,51.0,0,0,26.55,2,0,3,5,-1,26.55,51.0,0,1
859,1,3,24.0,0,3,19.2583,0,3,4,-1,0,4.814575,72.0,1,0
860,0,3,25.14061971830986,0,0,7.2292,0,0,3,-1,0,7.2292,75.42185915492958,0,1
861,0,3,41.0,2,0,14.1083,2,2,3,-1,0,4.702766666666666,123.0,0,1
862,0,2,21.0,1,0,11.5,2,1,3,-1,0,5.75,42.0,0,1
863,1,1,48.0,0,0,25.9292,2,0,4,4,-1,25.9292,48.0,1,0
864,0,3,25.14061971830986,8,2,69.55,2,10,2,-1,0,6.322727272727272,75.42185915492958,1,0
865,0,2,24.0,0,0,13.0,2,0,3,-1,0,13.0,48.0,0,1
866,1,2,42.0,0,0,13.0,2,0,4,-1,0,13.0,84.0,1,0
867,1,2,27.0,1,0,13.8583,0,1,2,-1,0,6.92915,54.0,1,0
868,0,1,31.0,0,0,50.4958,2,0,3,1,1,50.4958,31.0,0,1
869,0,3,25.14061971830986,0,0,9.5,2,0,3,-1,0,9.5,75.42185915492958,0,1
870,1,3,4.0,1,1,11.1333,2,2,1,-1,0,3.7111,12.0,1,1
871,0,3,26.0,0,0,7.8958,2,0,3,-1,0,7.8958,78.0,0,1
872,1,1,47.0,1,1,52.5542,2,2,4,4,-1,17.518066666666666,47.0,1,0
873,0,1,33.0,0,0,5.0,2,0,3,2,-1,5.0,33.0,0,1
874,0,3,47.0,0,0,9.0,2,0,3,-1,0,9.0,141.0,0,1
875,1,2,28.0,1,0,24.0,0,1,4,-1,0,12.0,56.0,1,0
876,1,3,15.0,0,0,7.225,0,0,2,-1,0,7.225,45.0,1,0
877,0,3,20.0,0,0,9.8458,2,0,3,-1,0,9.8458,60.0,0,1
878,0,3,19.0,0,0,7.8958,2,0,3,-1,0,7.8958,57.0,0,1
879,0,3,25.14061971830986,0,0,7.8958,2,0,3,-1,0,7.8958,75.42185915492958,0,1
880,1,1,56.0,0,1,83.1583,0,1,4,3,1,41.57915,56.0,1,0
881,1,2,25.0,0,1,26.0,2,1,4,-1,0,13.0,50.0,1,0
882,0,3,33.0,0,0,7.8958,2,0,3,-1,0,7.8958,99.0,0,1
883,0,3,22.0,0,0,10.5167,2,0,2,-1,0,10.5167,66.0,1,0
884,0,2,28.0,0,0,10.5,2,0,3,-1,0,10.5,56.0,0,1
885,0,3,25.0,0,0,7.05,2,0,3,-1,0,7.05,75.0,0,1
886,0,3,39.0,0,5,29.125,1,5,4,-1,0,4.854166666666667,117.0,1,0
887,0,2,27.0,0,0,13.0,2,0,3,-1,0,13.0,54.0,0,1
888,1,1,19.0,0,0,30.0,2,0,2,2,1,30.0,19.0,1,0
889,0,3,25.14061971830986,1,2,23.45,2,3,2,-1,0,5.8625,75.42185915492958,1,0
890,1,1,26.0,0,0,30.0,0,0,3,3,1,30.0,26.0,0,1
891,0,3,32.0,0,0,7.75,1,0,3,-1,0,7.75,96.0,0,1
